ID,Holiday,Temp,Rain,Snow,Cloud,Weather Main,Weather Detail,Date Time,Traffic Volume
12585,None,291.98,0,0,40,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,6/6/2016 20:00,2784
20932,None,257.28,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",2/6/2014 16:00,6498
14747,None,275.95,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",3/27/2017 6:00,5574
3456,None,293.58,2.54,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",5/25/2016 10:00,4506
4837,None,294.67,0,0,56,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,7/21/2013 21:00,2868
36035,None,252.02,0,0,20,Snow,light snow caused traffic disruption in some parts of the city,1/4/2017 9:00,4667
19868,None,274.88,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",11/17/2017 4:00,851
4828,None,254.09,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",2/11/2016 6:00,5292
33556,None,285.86,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",10/4/2015 18:00,3893
27090,None,271.95,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",12/31/2016 1:00,837
46383,None,282.09,0,0,75,Haze,"There is a haze on the air, not quite a summer haze nor yet an autumn mist",2/22/2017 19:00,3289
21884,None,264.05,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",3/7/2013 22:00,2457
30744,None,271.5,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,1/17/2013 7:00,6857
16854,None,285.93,0,0,1,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,8/7/2017 5:00,2878
15694,None,279.62,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",12/5/2015 14:00,5235
39174,None,284.29,0,0,90,Rain,Limited visibility due to heavy rain and massive traffic jams can be seen in various parts of the city,5/18/2017 2:00,278
31032,None,293.86,0,0,0,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/15/2016 22:00,1545
41004,None,283.08,0,0,75,Drizzle,"It turned cloudy and a very unseasonal drizzle came, turning a sunny morning into a cold one. There are some incidents of water logging being reported around the city.",4/2/2017 22:00,1647
4683,None,291.2,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,11/5/2016 13:00,4621
12019,None,284.35,1.02,0,90,Thunderstorm,"A proximity thunderstorm has hit the city with no warning and we lay soaked, silent and shivering with cold as the lightning and thunder crashed around us",4/24/2016 11:00,3929
5422,None,273.64,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",4/2/2013 18:00,4692
45073,None,265.1,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",11/14/2012 7:00,6792
19200,None,294.61,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",9/4/2017 3:00,302
1294,None,273.82,0,0,75,Drizzle,"It turned cloudy and a very unseasonal drizzle came, turning a sunny morning into a cold one. There are some incidents of water logging being reported around the city.",1/31/2017 0:00,521
6158,None,275.71,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",3/23/2017 0:00,562
40555,None,275.43,0,0,90,Haze,"The early morning sun rose into the sky, its beauty and gracefulness covered by haze",3/11/2018 15:00,4396
31885,None,264.17,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",11/11/2013 23:00,913
27615,None,280.39,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",4/5/2017 21:00,2692
14186,None,289.02,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",8/26/2017 5:00,858
39393,None,300.61,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",5/18/2018 15:00,6400
1040,None,258.8,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",2/3/2014 20:00,2432
24401,None,290.68,0,0,5,Clear,It is afternoon and the sun is baking down from a clear sky,5/11/2017 15:00,5997
9703,None,278.01,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",3/3/2018 11:00,4766
22465,None,287.94,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",10/6/2017 13:00,5387
14476,None,281.76,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,5/23/2014 5:00,2626
23559,None,286.08,0,0,1,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,8/7/2017 4:00,879
14044,None,302.98,0,0,20,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",5/6/2016 13:00,5241
1007,None,295.67,0,0,8,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",7/15/2013 23:00,1164
18731,None,289.13,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/12/2016 7:00,5952
21657,None,265.07,0,0,64,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",12/21/2013 2:00,518
17010,None,272.51,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",12/5/2012 15:00,5867
36080,None,253.46,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",12/7/2013 17:00,4806
9928,None,301.86,0,0,5,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/12/2018 13:00,4522
11145,None,294.55,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",6/11/2018 17:00,5922
4957,None,275.75,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/11/2013 6:00,1167
14329,None,276.47,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",3/11/2014 19:00,3230
34000,None,286.28,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",7/15/2014 4:00,922
37965,None,270.61,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",11/11/2017 3:00,541
41007,None,253.39,0,0,5,Clear,It is afternoon and the sun is baking down from a clear sky,1/22/2014 19:00,3178
27473,None,270.9,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",12/29/2016 18:00,4210
33194,None,282.62,0,0,90,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,5/21/2017 1:00,759
19187,None,287.12,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",4/11/2014 20:00,3217
12246,None,299.71,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/30/2014 16:00,6537
2811,None,294.68,3.27,0,75,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,9/6/2016 11:00,4335
24556,None,291.5,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,5/7/2013 12:00,4961
27670,None,294.68,0,0,20,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",8/14/2018 6:00,5702
1220,None,290.84,0.64,0,24,Rain,"As if on cue, there was a soft thunderclap and a light rain started",6/13/2013 4:00,809
22976,None,282.75,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",5/23/2017 5:00,2913
38661,None,296.66,0,0,0,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/8/2013 18:00,4815
27231,None,292.61,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",7/30/2014 22:00,2407
36477,None,297.02,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",5/23/2014 16:00,5941
28526,None,276.48,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",10/27/2012 12:00,5975
24798,None,273.02,0,0,1,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",1/17/2017 20:00,2491
15078,None,271.79,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",2/21/2016 10:00,3695
42455,None,294,0.25,0,1,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,9/5/2018 19:00,3414
27912,None,288.26,0,0,75,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",6/4/2016 7:00,2415
14850,None,294.97,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",10/4/2012 12:00,5104
14626,None,268.86,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",12/22/2017 17:00,4871
37038,None,283.75,0,0,8,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",10/2/2016 3:00,413
12286,None,284.478,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",10/9/2016 18:00,3788
34316,None,274.88,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",1/21/2017 5:00,639
2621,None,275.51,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",12/6/2015 15:00,4233
22317,None,275.76,0,0,90,Drizzle,The sky above is now clouded as a light drizzle begins to fall to the ground,5/1/2017 3:00,312
27088,None,275.89,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",4/13/2014 20:00,2505
31766,None,273.28,0,0.17,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",1/8/2016 1:00,359
17437,None,266.4,0,0,90,Snow,"Heavy snow blanketed the streets of north part of city today, causing traffic chaos and forcing the closure of schools",3/12/2017 16:00,3302
8547,None,288.86,0,0,90,Haze,A blue haze is cast over the city as the last moonbeam pierced the skies,9/19/2018 4:00,913
32869,None,264.79,0,0,90,Fog,Think of city and the images of its bridges appearing and disappearing magically in the fog,2/3/2018 14:00,3572
10861,None,268.28,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",2/19/2018 5:00,2432
39435,None,271.93,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",2/6/2016 11:00,3801
14700,None,289.9,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",9/25/2015 6:00,5722
35764,None,269.28,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",1/14/2014 4:00,877
45861,None,266.58,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",11/29/2013 10:00,3397
33199,None,274.28,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",12/24/2016 17:00,3331
34367,None,296.29,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,8/28/2016 21:00,2321
7081,None,276.526,0,0,0,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",5/14/2014 3:00,371
16583,None,280.4,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",4/8/2013 20:00,2620
47650,None,274.94,0.3,0,75,Rain,The light rain has laid the dust and little is lifted by your wheels as you drive,3/19/2014 19:00,3197
7818,None,281.1,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",4/30/2016 1:00,862
940,None,296.22,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,7/26/2017 4:00,851
11372,None,268.96,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",11/1/2012 5:00,2572
